'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "doningtonpark2018, national_prc"
Pole, "PhotonBurst(01:17.7580)"
Lasted laps, "11"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "10", "01:17.7580", "-",
"2",   "", "", "ks_mazda_mx5_cup", "sharkeh", "9", "01:17.9110", "00:00.1530",
"3",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "9", "01:18.0860", "00:00.3280",
"4",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "11", "01:18.1150", "00:00.3570",
"5",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:18.1510", "00:00.3930",
"6",   "", "", "ks_mazda_mx5_cup", "Electro", "11", "01:18.1560", "00:00.3980",
"7",   "", "", "ks_mazda_mx5_cup", "gunciz", "11", "01:18.1880", "00:00.4300",
"8",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "9", "01:18.4720", "00:00.7140",
"9",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:18.6840", "00:00.9260",
"10",   "", "", "ks_mazda_mx5_cup", "Salzeder", "8", "01:18.9320", "00:01.1740",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "10", "01:18.9990", "00:01.2410",
"12",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "10", "01:19.0050", "00:01.2470",
"13",   "", "", "ks_mazda_mx5_cup", "NotJames", "9", "01:19.0440", "00:01.2860",
"14",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:19.4050", "00:01.6470",
"15",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "8", "01:19.5330", "00:01.7750",
"16",   "", "", "ks_mazda_mx5_cup", "gman197002", "11", "01:19.9170", "00:02.1590",
"17",   "", "", "ks_mazda_mx5_cup", "Crosdale", "8", "01:19.9820", "00:02.2240",
"18",   "", "", "ks_mazda_mx5_cup", "swordhaven", "7", "01:20.2100", "00:02.4520",
"19",   "", "", "ks_mazda_mx5_cup", "Horanjo", "10", "01:21.6090", "00:03.8510",
"20",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "9", "01:21.7450", "00:03.9870",
"21",   "", "", "ks_mazda_mx5_cup", "Sakia", "7", "01:23.3350", "00:05.5770",
"22",   "", "", "ks_mazda_mx5_cup", "Waffles", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"9",  "", "", "ks_mazda_mx5_cup", "McLarenTim", "20", "  '+00:39.1540", "01:18.2720", "97.80%", "0", "0", 
"10",  "", "", "ks_mazda_mx5_cup", "Salzeder", "20", "  '+00:45.1320", "01:18.8940", "98.47%", "0", "0", 
"11",  "", "", "ks_mazda_mx5_cup", "Trempale", "20", "  '+00:45.4220", "01:18.6290", "97.92%", "0", "0", 
"12",  "", "", "ks_mazda_mx5_cup", "Smartpipe", "20", "  '+00:45.9990", "01:18.5090", "97.82%", "0", "0", 
"13",  "", "", "ks_mazda_mx5_cup", "NihonTiger", "20", "  '+00:46.2600", "01:19.0080", "98.60%", "0", "0", 
"14",  "", "", "ks_mazda_mx5_cup", "xPsychedelix", "20", "  '+01:05.9710", "01:18.9460", "97.06%", "0", "0", 
"15",  "", "", "ks_mazda_mx5_cup", "Crosdale", "20", "  '+01:11.9550", "01:20.0350", "98.77%", "0", "0", 
"16",  "", "", "ks_mazda_mx5_cup", "NotJames", "20", "  '+01:15.9300", "01:18.6380", "95.82%", "0", "0", 
"17",  "", "", "ks_mazda_mx5_cup", "gman197002", "19", "  '+01:22.0920", "01:19.8350", "96.91%", "0", "0", 
"18",  "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "19", "  '+01:24.4910", "01:20.2830", "98.14%", "0", "0", 
"19",  "", "", "ks_mazda_mx5_cup", "swordhaven", "19", "  '+01:52.1530", "01:21.6240", "97.27%", "0", "0", 
"20",  "", "", "ks_mazda_mx5_cup", "Horanjo", "19", "  '+01:56.4060", "01:21.1120", "96.15%", "0", "0", 
"21",  "", "", "ks_mazda_mx5_cup", "Sakia", "2", " ", "01:34.9600", "-", "0", "0", 
"22",  "", "", "ks_mazda_mx5_cup", "Waffles", "0", " DNF", "-", "-", "0", "0", 


Race 2 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", ks_mazda_mx5_cup, no,"0", "01:24.1680", "37.2140", "28.5710", "18.3830",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:18.0380", "31.0760", "28.6650", "18.2970",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:18.2120", "30.8810", "28.7730", "18.5580",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:18.1040", "30.9760", "28.7060", "18.4220",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.1040", "30.9670", "28.6610", "18.4760",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:17.9600", "30.9000", "28.6830", "18.3770",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:17.9560", "30.9800", "28.5760", "18.4000",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:17.8820", "30.8750", "28.6340", "18.3730",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:17.7940", "30.8360", "28.6110", "18.3470",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:17.8600", "30.8670", "28.6560", "18.3370",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.1250", "31.0780", "28.7780", "18.2690",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.6040", "30.8900", "28.7560", "18.9580",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:17.7200", "30.8980", "28.5250", "18.2970",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:17.7490", "30.8230", "28.5170", "18.4090",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:17.7790", "30.8480", "28.5980", "18.3330",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:17.7660", "30.8580", "28.5610", "18.3470",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.0340", "31.0180", "28.6700", "18.3460",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:17.8470", "30.8300", "28.5800", "18.4370",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.3940", "31.0500", "28.8090", "18.5350",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.3680", "30.9750", "28.6380", "18.7550",  "F:H - R:H",     
Average,,,"01:18.3232", "31.2420", "28.6484", "18.4328"
Best possible,,, "01:17.6090", "30.8230", "28.5170", "18.2690"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"sharkeh"
"1 ", ks_mazda_mx5_cup, no,"0", "01:24.8400", "37.4730", "28.8620", "18.5050",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:18.2540", "30.9510", "28.7410", "18.5620",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:18.5550", "30.9800", "29.0340", "18.5410",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:18.3710", "31.0580", "28.7730", "18.5400",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:17.8660", "30.8140", "28.5070", "18.5450",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.0310", "30.7850", "28.8140", "18.4320",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:17.8870", "30.9380", "28.5480", "18.4010",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:17.9410", "30.8670", "28.5650", "18.5090",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:17.8870", "30.8850", "28.5700", "18.4320",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.1970", "30.8040", "28.7270", "18.6660",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.3700", "31.0350", "28.7630", "18.5720",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.0530", "30.9390", "28.6460", "18.4680",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:17.9470", "30.8730", "28.6380", "18.4360",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:17.7650", "30.8040", "28.5560", "18.4050",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:17.8520", "30.8370", "28.5340", "18.4810",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:17.7670", "30.7740", "28.4800", "18.5130",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:17.9460", "30.8670", "28.5790", "18.5000",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:17.8770", "30.8380", "28.5520", "18.4870",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.4350", "30.9680", "28.8050", "18.6620",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.4530", "31.0360", "28.5980", "18.8190",  "F:H - R:H",     
Average,,,"01:18.4147", "31.2263", "28.6646", "18.5238"
Best possible,,, "01:17.6550", "30.7740", "28.4800", "18.4010"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"JEMknight657"
"1 ", ks_mazda_mx5_cup, no,"0", "01:25.9030", "38.1900", "29.3980", "18.3150",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:19.9570", "31.6130", "28.7780", "19.5660",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:18.9440", "31.1770", "29.0880", "18.6790",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:18.4370", "30.9620", "28.8320", "18.6430",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.1500", "31.0030", "28.6470", "18.5000",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.1870", "31.0580", "28.7650", "18.3640",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:18.1570", "31.0110", "28.7900", "18.3560",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.2690", "31.0020", "28.7990", "18.4680",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.4690", "31.0350", "29.0160", "18.4180",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.2780", "30.9920", "28.7910", "18.4950",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:17.7720", "30.8900", "28.5750", "18.3070",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.1020", "30.8600", "28.7560", "18.4860",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:17.9670", "30.9500", "28.6300", "18.3870",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.6140", "31.2700", "29.0160", "18.3280",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:18.3340", "30.8550", "28.7810", "18.6980",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.0720", "30.9740", "28.6920", "18.4060",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.3040", "30.9820", "28.7230", "18.5990",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:18.3420", "31.3890", "28.6240", "18.3290",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.1190", "30.9500", "28.7420", "18.4270",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.3120", "30.9760", "28.6960", "18.6400",  "F:H - R:H",     
Average,,,"01:18.7346", "31.4070", "28.8070", "18.5206"
Best possible,,, "01:17.7370", "30.8550", "28.5750", "18.3070"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
"1 ", ks_mazda_mx5_cup, no,"0", "01:27.3040", "38.7890", "29.6190", "18.8960",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:19.4940", "31.4970", "29.0690", "18.9280",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:18.4970", "31.0950", "28.7680", "18.6340",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:18.4100", "31.0170", "28.8090", "18.5840",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.5230", "31.0520", "28.9540", "18.5170",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.3910", "30.9560", "28.8630", "18.5720",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:18.4130", "31.0690", "28.8090", "18.5350",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.1050", "30.9090", "28.6510", "18.5450",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.5960", "30.9820", "28.9750", "18.6390",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.5990", "31.0250", "28.8540", "18.7200",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.6350", "31.1380", "28.8180", "18.6790",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.2530", "30.9090", "28.7900", "18.5540",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.3140", "30.8800", "28.8360", "18.5980",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.4380", "30.9620", "28.9220", "18.5540",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:18.7500", "31.1670", "28.9350", "18.6480",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.3400", "30.8920", "28.8490", "18.5990",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.8010", "31.0870", "29.0750", "18.6390",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:18.4970", "31.0220", "28.8280", "18.6470",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.7080", "31.0570", "29.0390", "18.6120",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.7040", "31.0180", "28.9260", "18.7600",  "F:H - R:H",     
Average,,,"01:18.9887", "31.4262", "28.9195", "18.6430"
Best possible,,, "01:18.0480", "30.8800", "28.6510", "18.5170"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:25.7410", "38.2390", "29.0120", "18.4900",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:20.3300", "31.4610", "28.9700", "19.8990",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:18.9680", "31.3720", "29.0340", "18.5620",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.7830", "31.7680", "29.0700", "18.9450",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.5350", "30.8940", "28.8350", "18.8060",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.6120", "31.2530", "28.9260", "18.4330",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:18.3630", "30.9230", "28.9400", "18.5000",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.4570", "30.9100", "29.0200", "18.5270",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.3280", "30.8480", "28.9580", "18.5220",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.7490", "31.3520", "28.9890", "20.4080",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.3580", "31.4600", "29.2820", "18.6160",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.7530", "31.0250", "29.1610", "18.5670",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.1920", "30.9640", "28.7910", "18.4370",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.8210", "30.8790", "29.1280", "18.8140",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.0770", "31.2140", "29.2460", "18.6170",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:20.1260", "31.7020", "29.8490", "18.5750",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.6440", "30.9850", "28.8950", "18.7640",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:19.4370", "30.9760", "29.6410", "18.8200",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.8700", "31.6440", "29.6000", "18.6260",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.2640", "30.9750", "29.0740", "19.2150",  "F:H - R:H",     
Average,,,"01:19.4705", "31.5422", "29.1211", "18.8072"
Best possible,,, "01:18.0720", "30.8480", "28.7910", "18.4330"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", ks_mazda_mx5_cup, no,"0", "01:29.1620", "39.6890", "29.8310", "19.6420",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:22.4610", "31.3320", "31.6530", "19.4760",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.1620", "31.2520", "29.5250", "19.3850",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:18.5630", "31.1510", "28.8810", "18.5310",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.8420", "31.0790", "29.2510", "18.5120",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.3160", "30.9440", "28.7460", "18.6260",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.1690", "31.0470", "29.4200", "18.7020",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.7530", "31.2640", "28.9390", "18.5500",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.4800", "31.1260", "28.8410", "18.5130",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.3980", "31.0580", "28.9170", "18.4230",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.3340", "30.9630", "28.8450", "18.5260",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.2520", "30.8170", "28.9040", "18.5310",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.1550", "30.9060", "28.7640", "18.4850",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.9230", "31.2820", "29.0300", "18.6110",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:18.3660", "31.1070", "28.8000", "18.4590",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.4700", "31.0680", "28.7990", "18.6030",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.2350", "30.9620", "28.7560", "18.5170",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:19.2600", "30.9200", "29.8810", "18.4590",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.8790", "31.8500", "29.5300", "18.4990",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.2690", "31.0740", "29.0110", "19.1840",  "F:H - R:H",     
Average,,,"01:19.4725", "31.5446", "29.2162", "18.7117"
Best possible,,, "01:17.9860", "30.8170", "28.7460", "18.4230"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"maestro"
"1 ", ks_mazda_mx5_cup, no,"0", "01:27.7080", "38.9910", "29.9470", "18.7700",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:19.8250", "32.0750", "29.1020", "18.6480",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:21.8870", "34.0080", "29.2220", "18.6570",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.1130", "31.2280", "29.1420", "18.7430",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.2130", "31.3690", "29.0210", "18.8230",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:19.2370", "31.4250", "29.1730", "18.6390",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:20.0160", "31.2940", "29.7450", "18.9770",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.8800", "31.3190", "28.8720", "18.6890",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.6290", "31.1370", "28.9250", "18.5670",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.5410", "31.0160", "28.8540", "18.6710",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.7010", "31.1640", "28.9030", "18.6340",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.5810", "31.2870", "28.7550", "18.5390",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.5230", "31.1790", "28.6830", "18.6610",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.9040", "31.1630", "29.1560", "18.5850",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:18.7920", "31.1360", "29.1070", "18.5490",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.1100", "30.9320", "29.4800", "18.6980",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.3120", "31.7240", "28.9580", "18.6300",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:18.8370", "31.3890", "28.7860", "18.6620",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.7990", "31.1580", "28.9980", "18.6430",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.8280", "31.0600", "28.9210", "18.8470",  "F:H - R:H",     
Average,,,"01:19.5718", "31.8027", "29.0875", "18.6816"
Best possible,,, "01:18.1540", "30.9320", "28.6830", "18.5390"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_mazda_mx5_cup, no,"0", "01:29.9290", "39.9380", "29.9570", "20.0340",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.0680", "32.2980", "29.9430", "18.8270",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:21.1510", "31.5740", "29.8000", "19.7770",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.1230", "31.9780", "29.3180", "18.8270",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.3200", "31.3900", "29.2320", "18.6980",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:20.1670", "32.3770", "29.1870", "18.6030",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.5480", "31.2710", "29.3270", "18.9500",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.1140", "31.3920", "29.1500", "18.5720",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.5840", "31.2440", "29.1920", "19.1480",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.3300", "31.3780", "29.1510", "18.8010",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.2680", "31.1590", "29.3620", "18.7470",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:19.2290", "31.2370", "29.1830", "18.8090",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:19.2560", "31.3630", "29.1280", "18.7650",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.8860", "31.5380", "29.4570", "18.8910",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.4100", "31.3720", "29.2810", "18.7570",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.4650", "31.3830", "29.2400", "18.8420",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.6060", "31.3660", "29.3440", "18.8960",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:19.9980", "31.4560", "29.7360", "18.8060",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.4600", "31.5000", "29.2670", "18.6930",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.8960", "31.5740", "29.3670", "18.9550",  "F:H - R:H",     
Average,,,"01:20.2404", "31.9394", "29.3811", "18.9199"
Best possible,,, "01:18.8590", "31.1590", "29.1280", "18.5720"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_mazda_mx5_cup, no,"0", "01:27.5350", "38.6470", "30.0330", "18.8550",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:19.7320", "31.5780", "28.9340", "19.2200",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:26.3240", "38.1160", "29.4980", "18.7100",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.2660", "31.3590", "29.2940", "18.6130",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.0560", "31.1480", "29.3230", "18.5850",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:19.2130", "31.6660", "28.8860", "18.6610",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:18.5040", "31.0190", "28.9350", "18.5500",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.7140", "31.0140", "28.9880", "18.7120",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.6370", "30.9510", "28.9790", "18.7070",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.7690", "31.0640", "28.9090", "18.7960",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.1240", "30.8210", "29.2320", "19.0710",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:31.5420", "30.8770", "41.8640", "18.8010",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.2720", "31.0050", "28.8350", "18.4320",  "F:H - R:H",     
