Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "marzen224", "7", "01:36.5010", "-",
"2",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "8", "01:36.8910", "00:00.3900",
"3",   "", "", "ks_mazda_mx5_cup", "gunciz", "9", "01:36.9430", "00:00.4420",
"4",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:37.0680", "00:00.5670",
"5",   "", "", "ks_mazda_mx5_cup", "Salzeder", "9", "01:37.1010", "00:00.6000",
"6",   "", "", "ks_mazda_mx5_cup", "Waffles", "7", "01:37.1190", "00:00.6180",
"7",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "7", "01:37.1440", "00:00.6430",
"8",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "9", "01:37.2170", "00:00.7160",
"9",   "", "", "ks_mazda_mx5_cup", "nemaides", "7", "01:37.3300", "00:00.8290",
"10",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:37.4610", "00:00.9600",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "8", "01:37.5050", "00:01.0040",
"12",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "7", "01:37.6760", "00:01.1750",
"13",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "4", "01:37.7470", "00:01.2460",
"14",   "", "", "ks_mazda_mx5_cup", "NotJames", "7", "01:37.9260", "00:01.4250",
"15",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "8", "01:38.0710", "00:01.5700",
"16",   "", "", "ks_mazda_mx5_cup", "Barricade", "7", "01:39.9330", "00:03.4320",
"17",   "", "", "ks_mazda_mx5_cup", "Horanjo", "8", "01:40.1490", "00:03.6480",
"18",   "", "", "ks_mazda_mx5_cup", "Jifu", "8", "01:42.2200", "00:05.7190",
"19",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "0", "-", "-",
"20",   "", "", "ks_mazda_mx5_cup", "Trempale", "0", "-", "-",
"21",   "", "", "ks_mazda_mx5_cup", "Electro", "0", "-", "-",

Qualify laps
'======================
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.8540", "47.7950", "38.5660", "15.4930",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.9330", "46.7740", "38.5880", "14.5710",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.1540", "45.2160", "38.1280", "14.8100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.7380", "46.6190", "38.1240", "14.9950",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.7120", "45.4270", "38.2140", "15.0710",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:40.0570", "46.5110", "38.5380", "15.0080",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.8840", "45.6040", "38.5240", "14.7560",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.2540", "45.3570", "38.2230", "14.6740",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.1640", "45.1400", "38.2140", "14.8100",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:52.3480", "47.0930", "50.4910", "14.7640",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.1640", "45.4380", "38.0700", "14.6560",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.0380", "45.2570", "37.9440", "14.8370",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.1680", "45.3880", "38.1100", "14.6700",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.2820", "45.9750", "38.6500", "14.6570",  "F:H - R:H",     
Average,,,"01:40.8313", "46.9066", "39.0996", "14.8251"
Best possible,,, "01:37.6550", "45.1400", "37.9440", "14.5710"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:53.8570", "59.5960", "39.4240", "14.8370",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:46.1740", "53.2500", "38.3220", "14.6020",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.2960", "46.7340", "39.3610", "15.2010",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.6370", "45.6720", "37.8580", "15.1070",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:39.6660", "47.1050", "38.0430", "14.5180",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.6320", "45.3910", "37.6020", "14.6390",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.4780", "44.9450", "37.9710", "14.5620",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.4750", "45.2000", "39.6590", "14.6160",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.8160", "45.9190", "38.0520", "14.8450",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.5810", "45.1380", "37.7540", "14.6890",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.7350", "44.9950", "37.8810", "14.8590",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:49.8460", "46.2340", "48.9820", "14.6300",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.9300", "45.3300", "37.8000", "14.8000",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.7400", "46.2750", "37.8360", "14.6290",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:40.9500", "47.8590", "38.2580", "14.8330",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.4770", "45.7200", "38.0780", "14.6790",  "F:H - R:H",     
Average,,,"01:40.8932", "47.2102", "38.9301", "14.7529"
Best possible,,, "01:37.0650", "44.9450", "37.6020", "14.5180"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Barricade"
"1 ", ks_mazda_mx5_cup, no,"0", "02:02.8350", "61.2560", "46.6480", "14.9310",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:40.0250", "46.4040", "38.5510", "15.0700",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.8220", "46.1280", "38.7260", "14.9680",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.1270", "47.5330", "39.6670", "14.9270",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:43.7490", "47.7190", "39.8300", "16.2000",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.7780", "46.3400", "38.5020", "14.9360",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.7620", "46.6070", "38.6470", "14.5080",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.3330", "45.9000", "38.5640", "14.8690",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:39.1160", "45.4500", "38.5370", "15.1290",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.7770", "45.4790", "38.4710", "14.8270",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:42.8090", "49.4400", "38.4840", "14.8850",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:40.9290", "46.7840", "39.3440", "14.8010",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.7520", "45.7020", "38.2680", "14.7820",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:39.7030", "46.0900", "38.2090", "15.4040",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.4030", "45.8070", "38.0430", "14.5530",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.8960", "45.7830", "38.1770", "14.9360",  "F:H - R:H",     
Average,,,"01:41.5511", "47.4014", "39.1668", "14.9829"
Best possible,,, "01:38.0010", "45.4500", "38.0430", "14.5080"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.2020", "55.5400", "39.1360", "15.5260",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:48.9800", "54.9270", "39.3750", "14.6780",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.6930", "47.3340", "39.2760", "15.0830",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.7680", "46.5500", "38.5880", "14.6300",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:39.8820", "46.4800", "38.9070", "14.4950",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:40.0970", "46.7810", "38.7500", "14.5660",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:40.3080", "46.5640", "38.6820", "15.0620",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:40.3900", "46.3760", "38.9070", "15.1070",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:39.6620", "45.6710", "39.3570", "14.6340",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.8320", "45.8710", "38.4530", "14.5080",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.6120", "46.4300", "38.4620", "14.7200",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:53.5620", "46.1330", "52.4800", "14.9490",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:40.7460", "46.7190", "39.2480", "14.7790",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:39.2250", "46.0930", "38.4520", "14.6800",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:40.5030", "46.4390", "39.2050", "14.8590",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:40.3270", "45.8000", "39.7490", "14.7780",  "F:H - R:H",     
Average,,,"01:42.1119", "47.4818", "39.8142", "14.8159"
Best possible,,, "01:38.6180", "45.6710", "38.4520", "14.4950"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", ks_mazda_mx5_cup, no,"0", "03:11.2180", "138.1490", "38.1970", "14.8720",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.6470", "45.1850", "37.8550", "14.6070",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:43.9630", "51.4070", "38.0170", "14.5390",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.4800", "45.1230", "37.7550", "14.6020",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.2780", "44.8880", "37.8460", "14.5440",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.1460", "44.9550", "37.8040", "14.3870",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.2620", "44.6300", "37.9040", "14.7280",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.8810", "44.9480", "38.1740", "15.7590",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.4530", "44.7710", "38.0030", "14.6790",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.2680", "44.9060", "37.7820", "14.5800",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.4010", "44.8940", "37.7560", "14.7510",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.2720", "44.9230", "37.7960", "14.5530",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.6220", "44.9990", "37.9620", "14.6610",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.4640", "44.9620", "37.9670", "14.5350",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.6990", "45.2830", "37.6700", "14.7460",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.0380", "45.2930", "38.1020", "14.6430",  "F:H - R:H",     
Average,,,"01:43.8183", "51.2073", "37.9119", "14.6991"
Best possible,,, "01:36.6870", "44.6300", "37.6700", "14.3870"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:51.8370", "57.4670", "39.5420", "14.8280",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.8100", "47.1330", "38.0880", "14.5890",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.2780", "45.9270", "38.0960", "15.2550",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.8550", "45.3810", "37.7370", "14.7370",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.9930", "45.3750", "37.9260", "14.6920",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.8710", "45.0600", "38.1100", "14.7010",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.4990", "45.6010", "38.1370", "14.7610",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.5630", "45.7020", "38.1240", "14.7370",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.7000", "45.2850", "37.7990", "14.6160",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.8010", "45.1190", "37.9220", "14.7600",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:48.3840", "55.5350", "38.1600", "14.6890",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.4380", "44.8280", "38.0570", "14.5530",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.9080", "44.9610", "38.0250", "14.9220",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.4510", "45.0040", "37.8140", "14.6330",  "F:H - R:H",     
Average,,,"01:39.8849", "47.0270", "38.1098", "14.7481"
Best possible,,, "01:37.1180", "44.8280", "37.7370", "14.5530"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Jifu"
"1 ", ks_mazda_mx5_cup, no,"0", "03:24.5640", "149.8530", "39.7700", "14.9410",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:52.7060", "47.9920", "46.6160", "18.0980",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.4630", "47.0990", "40.0680", "15.2960",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:58.6970", "52.1970", "40.0580", "26.4420",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:43.4980", "48.3770", "40.0230", "15.0980",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:48.2300", "46.5990", "39.3790", "22.2520",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:43.2550", "47.1090", "41.1880", "14.9580",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:42.4070", "46.8550", "40.5360", "15.0160",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:41.8420", "46.9330", "39.8110", "15.0980",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:41.4270", "46.4370", "39.8600", "15.1300",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:42.5680", "47.2360", "39.5100", "15.8220",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:41.4630", "46.6660", "39.4420", "15.3550",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:40.8040", "46.6110", "39.3200", "14.8730",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:50.2240", "54.9730", "39.7890", "15.4620",  "F:H - R:H",     
Average,,,"01:52.4391", "55.3526", "40.3836", "16.7029"
Best possible,,, "01:40.6300", "46.4370", "39.3200", "14.8730"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.4250", "56.6180", "38.8040", "15.0030",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.3020", "46.4990", "38.0660", "14.7370",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.2320", "45.6780", "38.3890", "15.1650",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.6870", "45.2030", "37.9760", "14.5080",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.3840", "45.5190", "38.3080", "14.5570",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.8550", "45.2770", "37.9480", "14.6300",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.4020", "45.3930", "38.3570", "14.6520",  "F:H - R:H",     
Average,,,"01:40.1839", "47.1696", "38.2640", "14.7503"
Best possible,,, "01:37.6590", "45.2030", "37.9480", "14.5080"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"JEMknight657"
No laps for this driver


Race 2 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_mazda_mx5_cup", "01:36.8730", ""
"maestro", "ks_mazda_mx5_cup", "01:36.9090", "0.036"
"PhotonBurst", "ks_mazda_mx5_cup", "01:36.9620", "0.089"
"maestro", "ks_mazda_mx5_cup", "01:36.9640", "0.091"
"gunciz", "ks_mazda_mx5_cup", "01:36.9790", "0.106"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.0570", "0.184"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.1070", "0.234"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1320", "0.259"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.1340", "0.261"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.1450", "0.272"
"marzen224", "ks_mazda_mx5_cup", "01:37.1460", "0.273"
"gunciz", "ks_mazda_mx5_cup", "01:37.1560", "0.283"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1640", "0.291"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1750", "0.302"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1850", "0.312"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1960", "0.323"
"NihonTiger", "ks_mazda_mx5_cup", "01:37.2100", "0.337"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2280", "0.355"
"gunciz", "ks_mazda_mx5_cup", "01:37.2400", "0.367"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2430", "0.37"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_mazda_mx5_cup", "01:36.8730", ""
"maestro", "ks_mazda_mx5_cup", "01:36.9090", "0.036"
"PhotonBurst", "ks_mazda_mx5_cup", "01:36.9620", "0.089"
"gunciz", "ks_mazda_mx5_cup", "01:36.9790", "0.106"
"marzen224", "ks_mazda_mx5_cup", "01:37.1460", "0.273"
"NihonTiger", "ks_mazda_mx5_cup", "01:37.2100", "0.337"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:37.4120", "0.539"
"Salzeder", "ks_mazda_mx5_cup", "01:37.4380", "0.565"
"Georgin", "ks_mazda_mx5_cup", "01:37.4570", "0.584"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.4780", "0.605"
"Smartpipe", "ks_mazda_mx5_cup", "01:37.5720", "0.699"
"NotJames", "ks_mazda_mx5_cup", "01:37.6870", "0.814"
"nemaides", "ks_mazda_mx5_cup", "01:37.7490", "0.876"
"Waffles", "ks_mazda_mx5_cup", "01:37.7830", "0.91"
"xPsychedelix", "ks_mazda_mx5_cup", "01:38.0380", "1.165"
"Barricade", "ks_mazda_mx5_cup", "01:38.4030", "1.53"
"Horanjo", "ks_mazda_mx5_cup", "01:38.8320", "1.959"
"Jifu", "ks_mazda_mx5_cup", "01:40.8040", "3.931"


Race 2 consistency
'======================
Driver, Vehicle, Consistency,
"PhotonBurst", "ks_mazda_mx5_cup", "99.57%  0.4135",
"NihonTiger", "ks_mazda_mx5_cup", "99.37%  0.6127",
"gunciz", "ks_mazda_mx5_cup", "99.30%  0.6799",
"McLarenTim", "ks_mazda_mx5_cup", "99.25%  0.7304",
"marzen224", "ks_mazda_mx5_cup", "99.07%  0.906",
"NotJames", "ks_mazda_mx5_cup", "99.03%  0.948",
"Georgin", "ks_mazda_mx5_cup", "98.85%  1.1248",
"Viperion_NZ", "ks_mazda_mx5_cup", "98.78%  1.1848",
"maestro", "ks_mazda_mx5_cup", "98.75%  1.2147",
"Waffles", "ks_mazda_mx5_cup", "98.63%  1.3434",
"Salzeder", "ks_mazda_mx5_cup", "98.30%  1.6548",
"nemaides", "ks_mazda_mx5_cup", "98.19%  1.7668",
"Barricade", "ks_mazda_mx5_cup", "98.12%  1.8526",
"xPsychedelix", "ks_mazda_mx5_cup", "97.81%  2.1516",
"Smartpipe", "ks_mazda_mx5_cup", "97.52%  2.4212",
"MrGrinder", "ks_mazda_mx5_cup", "97.20%  2.7331",
"Horanjo", "ks_mazda_mx5_cup", "97.03%  2.9362",
"Jifu", "ks_mazda_mx5_cup", "95.11%  4.9277",
"Electro", "ks_mazda_mx5_cup", "-",
"Trempale", "ks_mazda_mx5_cup", "-",
"JEMknight657", "ks_mazda_mx5_cup", "-",




Race 2 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"marzen224", "ks_mazda_mx5_cup", "44.6300", "-"
"Smartpipe", "ks_mazda_mx5_cup", "44.7020", "0.0720"
"maestro", "ks_mazda_mx5_cup", "44.7080", "0.0780"
"McLarenTim", "ks_mazda_mx5_cup", "44.7630", "0.1330"
"Salzeder", "ks_mazda_mx5_cup", "44.8280", "0.1980"
"gunciz", "ks_mazda_mx5_cup", "44.8560", "0.2260"
"Georgin", "ks_mazda_mx5_cup", "44.8560", "0.2260"
"PhotonBurst", "ks_mazda_mx5_cup", "44.8710", "0.2410"
"NihonTiger", "ks_mazda_mx5_cup", "44.8980", "0.2680"
"Viperion_NZ", "ks_mazda_mx5_cup", "44.9240", "0.2940"
"MrGrinder", "ks_mazda_mx5_cup", "44.9450", "0.3150"
"Waffles", "ks_mazda_mx5_cup", "45.1250", "0.4950"
"xPsychedelix", "ks_mazda_mx5_cup", "45.1400", "0.5100"
"nemaides", "ks_mazda_mx5_cup", "45.1520", "0.5220"
"NotJames", "ks_mazda_mx5_cup", "45.2030", "0.5730"
"Barricade", "ks_mazda_mx5_cup", "45.4500", "0.8200"
"Horanjo", "ks_mazda_mx5_cup", "45.6710", "1.0410"
"Jifu", "ks_mazda_mx5_cup", "46.4370", "1.8070"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "37.4680", "-"
"gunciz", "ks_mazda_mx5_cup", "37.4990", "0.0310"
"McLarenTim", "ks_mazda_mx5_cup", "37.5430", "0.0750"
"MrGrinder", "ks_mazda_mx5_cup", "37.6020", "0.1340"
"NihonTiger", "ks_mazda_mx5_cup", "37.6370", "0.1690"
"marzen224", "ks_mazda_mx5_cup", "37.6700", "0.2020"
"Waffles", "ks_mazda_mx5_cup", "37.6740", "0.2060"
"Salzeder", "ks_mazda_mx5_cup", "37.7370", "0.2690"
"maestro", "ks_mazda_mx5_cup", "37.7650", "0.2970"
"nemaides", "ks_mazda_mx5_cup", "37.8260", "0.3580"
"Georgin", "ks_mazda_mx5_cup", "37.8450", "0.3770"
"Smartpipe", "ks_mazda_mx5_cup", "37.8860", "0.4180"
"Viperion_NZ", "ks_mazda_mx5_cup", "37.8990", "0.4310"
"xPsychedelix", "ks_mazda_mx5_cup", "37.9440", "0.4760"
"NotJames", "ks_mazda_mx5_cup", "37.9480", "0.4800"
"Barricade", "ks_mazda_mx5_cup", "38.0430", "0.5750"
"Horanjo", "ks_mazda_mx5_cup", "38.4520", "0.9840"
"Jifu", "ks_mazda_mx5_cup", "39.3200", "1.8520"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"maestro", "ks_mazda_mx5_cup", "14.3460", "-"
"marzen224", "ks_mazda_mx5_cup", "14.3870", "0.0410"
"Georgin", "ks_mazda_mx5_cup", "14.4490", "0.1030"
"PhotonBurst", "ks_mazda_mx5_cup", "14.4580", "0.1120"
"gunciz", "ks_mazda_mx5_cup", "14.4580", "0.1120"
"McLarenTim", "ks_mazda_mx5_cup", "14.4680", "0.1220"
"Horanjo", "ks_mazda_mx5_cup", "14.4950", "0.1490"
"Waffles", "ks_mazda_mx5_cup", "14.4980", "0.1520"
"nemaides", "ks_mazda_mx5_cup", "14.5030", "0.1570"
"Barricade", "ks_mazda_mx5_cup", "14.5080", "0.1620"
"NotJames", "ks_mazda_mx5_cup", "14.5080", "0.1620"
"MrGrinder", "ks_mazda_mx5_cup", "14.5180", "0.1720"
"NihonTiger", "ks_mazda_mx5_cup", "14.5360", "0.1900"
"Smartpipe", "ks_mazda_mx5_cup", "14.5390", "0.1930"
"Salzeder", "ks_mazda_mx5_cup", "14.5530", "0.2070"
"Viperion_NZ", "ks_mazda_mx5_cup", "14.5670", "0.2210"
"xPsychedelix", "ks_mazda_mx5_cup", "14.5710", "0.2250"
"Jifu", "ks_mazda_mx5_cup", "14.8730", "0.5270"


Race 2 incidents worth reviewing
'======================
Date, Incident









