'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ttassen, autosport_prc"
Pole, "McLarenTim(01:42.8560)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "4", "01:42.8560", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "5", "01:43.6160", "00:00.7600",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "MrGrinder", "4", "01:44.2670", "00:01.4110",
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "28.8620", "0.7510"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "28.8670", "0.7560"
"koolkei", "ks_porsche_cayman_gt4_clubsport", "29.3310", "1.2200"









'+++++++++++++++++++++
Race 1
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "ttassen, autosport_prc"
Winner, "McLarenTim"
Led most laps, "McLarenTim"
Best lap, "PhotonBurst (01:42.8670)"
Max laps, "13"
Lasted laps, "13"
Host, "Unknown"


Race 1 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "13", "    22:28.3750", "01:42.8780", "99.59%", "12", "0", 
"2",  "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "13", "  '+00:02.1340", "01:42.8670", "99.45%", "0", "0", 
"3",  "", "", "ks_porsche_cayman_gt4_clubsport", "Electro", "13", "  '+00:20.0910", "01:43.8150", "99.40%", "0", "0", 
"4",  "", "", "ks_porsche_cayman_gt4_clubsport", "gunciz", "13", "  '+00:20.6530", "01:44.3850", "99.64%", "0", "0", 
"5",  "", "", "ks_porsche_cayman_gt4_clubsport", "NotJames", "13", "  '+00:31.7930", "01:44.4100", "98.76%", "0", "0", 
"6",  "", "", "ks_porsche_cayman_gt4_clubsport", "Waffles", "13", "  '+00:36.8280", "01:44.9470", "99.41%", "0", "0", 
"7",  "", "", "ks_porsche_cayman_gt4_clubsport", "Georgin", "13", "  '+00:37.8890", "01:44.9270", "99.06%", "0", "0", 
"8",  "", "", "ks_porsche_cayman_gt4_clubsport", "Echo51", "13", "  '+00:40.8870", "01:45.1520", "98.87%", "0", "0", 
"9",  "", "", "ks_porsche_cayman_gt4_clubsport", "gman197002", "13", "  '+00:48.8620", "01:45.4760", "99.43%", "0", "0", 
"10",  "", "", "ks_porsche_cayman_gt4_clubsport", "Salzeder", "13", "  '+00:49.8960", "01:45.4640", "99.42%", "0", "0", 
"11",  "", "", "ks_porsche_cayman_gt4_clubsport", "koolkei", "13", "  '+01:05.8770", "01:45.9560", "97.80%", "0", "0", 
"12",  "", "", "ks_porsche_cayman_gt4_clubsport", "MrGrinder", "3", " ", "01:45.6190", "83.98%", "0", "0", 


Race 1 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.1700", "38.8570", "18.4860", "28.3180",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.2750", "33.3360", "18.1570", "28.1070",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:42.8780", "33.0970", "18.1040", "28.1520",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.0480", "33.2030", "18.1400", "28.1560",  "F:H - R:H",     
